group-1,07:18:07 08-11-2019,104
group-1,07:18:07 08-11-2019,104
group-1,07:18:07 08-11-2019,104
group-1,07:18:07 08-11-2019,300
group-1,07:18:08 08-11-2019,45
group-1,07:18:08 08-11-2019,104
group-1,07:18:08 08-11-2019,104
group-1,07:18:08 08-11-2019,104
group-1,07:18:08 08-11-2019,104
group-1,07:18:09 08-11-2019,300
group-1,07:18:09 08-11-2019,300
group-1,07:18:09 08-11-2019,300
group-1,07:18:09 08-11-2019,104
group-1,07:18:09 08-11-2019,45
group-1,07:18:10 08-11-2019,104
group-1,07:18:10 08-11-2019,104
group-1,07:18:10 08-11-2019,104
group-1,07:18:10 08-11-2019,14
group-1,07:18:10 08-11-2019,14
group-1,07:18:11 08-11-2019,30
group-1,07:18:11 08-11-2019,104
group-1,07:18:11 08-11-2019,104
group-1,07:18:11 08-11-2019,315
group-1,07:18:11 08-11-2019,315
group-1,07:18:12 08-11-2019,104
group-1,07:18:12 08-11-2019,104
group-1,07:18:12 08-11-2019,104
group-1,07:18:12 08-11-2019,45
group-1,07:18:13 08-11-2019,104
group-1,07:18:13 08-11-2019,30
group-1,07:18:13 08-11-2019,45
group-1,07:18:13 08-11-2019,30
group-1,07:18:14 08-11-2019,30
group-1,07:18:14 08-11-2019,30
group-1,07:18:14 08-11-2019,30
group-1,07:18:14 08-11-2019,30
group-1,07:18:14 08-11-2019,30
group-1,07:18:15 08-11-2019,210
group-1,07:18:15 08-11-2019,45
group-1,07:18:15 08-11-2019,104
group-1,07:18:15 08-11-2019,315
group-1,07:18:16 08-11-2019,104
group-1,07:18:16 08-11-2019,120
group-1,07:18:16 08-11-2019,120
group-1,07:18:16 08-11-2019,315
group-1,07:18:16 08-11-2019,120
group-1,07:18:17 08-11-2019,104
group-1,07:18:17 08-11-2019,120
group-1,07:18:17 08-11-2019,104
group-1,07:18:17 08-11-2019,104
group-1,07:18:17 08-11-2019,45
group-1,07:18:18 08-11-2019,104
group-1,07:18:19 08-11-2019,315
group-1,07:18:19 08-11-2019,300
group-1,07:18:19 08-11-2019,45
group-1,07:18:19 08-11-2019,315
group-1,07:18:19 08-11-2019,315
group-1,07:18:20 08-11-2019,30
group-1,07:18:20 08-11-2019,120
group-1,07:18:21 08-11-2019,30
group-1,07:18:24 08-11-2019,30
group-1,07:18:24 08-11-2019,30
group-1,07:18:25 08-11-2019,315
group-1,07:18:25 08-11-2019,120
group-1,07:18:25 08-11-2019,300
group-1,07:18:25 08-11-2019,30
group-1,07:18:25 08-11-2019,120
group-1,07:18:26 08-11-2019,30
group-1,07:18:26 08-11-2019,300
group-1,07:18:26 08-11-2019,30
group-1,07:18:26 08-11-2019,120
group-1,07:18:26 08-11-2019,104
group-1,07:18:27 08-11-2019,30
group-1,07:18:27 08-11-2019,300
group-1,07:18:27 08-11-2019,30
group-1,07:18:28 08-11-2019,45
group-1,07:18:28 08-11-2019,45
group-1,07:18:29 08-11-2019,45
group-1,07:18:29 08-11-2019,210
group-1,07:18:29 08-11-2019,45
group-1,07:18:29 08-11-2019,45
group-1,07:18:29 08-11-2019,45
group-1,07:18:30 08-11-2019,194
group-1,07:18:30 08-11-2019,45
group-1,07:18:31 08-11-2019,45
group-1,07:18:31 08-11-2019,30
group-1,07:18:31 08-11-2019,45
group-1,07:18:31 08-11-2019,194
group-1,07:18:31 08-11-2019,194
group-1,07:18:32 08-11-2019,194
group-1,07:18:32 08-11-2019,45
group-1,07:18:32 08-11-2019,45
group-1,07:18:32 08-11-2019,45
group-1,07:18:32 08-11-2019,210
group-1,07:18:33 08-11-2019,30
group-1,07:18:33 08-11-2019,30
group-1,07:18:33 08-11-2019,30
group-1,07:18:34 08-11-2019,194
group-1,07:18:34 08-11-2019,210
group-1,07:18:34 08-11-2019,45
group-1,07:18:34 08-11-2019,45
group-1,07:18:34 08-11-2019,30
group-1,07:18:35 08-11-2019,30
group-1,07:18:35 08-11-2019,30
group-1,07:18:35 08-11-2019,300
group-1,07:18:35 08-11-2019,300
group-1,07:18:36 08-11-2019,300
group-1,07:18:36 08-11-2019,300
group-1,07:18:36 08-11-2019,300
