group-1,12:04:39 24-08-2019,14
group-2,12:04:39 24-08-2019,14
group-2,12:04:39 24-08-2019,14
group-1,12:04:39 24-08-2019,14
group-2,12:04:39 24-08-2019,225
group-1,12:04:40 24-08-2019,45
group-2,12:04:39 24-08-2019,120
group-1,12:04:40 24-08-2019,14
group-2,12:04:39 24-08-2019,30
group-2,12:04:40 24-08-2019,82
group-1,12:04:40 24-08-2019,45
group-2,12:04:40 24-08-2019,151
group-1,12:04:40 24-08-2019,45
group-2,12:04:40 24-08-2019,135
group-1,12:04:41 24-08-2019,194
group-2,12:04:40 24-08-2019,151
group-1,12:04:41 24-08-2019,30
group-2,12:04:40 24-08-2019,151
group-1,12:04:41 24-08-2019,30
group-2,12:04:41 24-08-2019,151
group-2,12:04:41 24-08-2019,14
group-2,12:04:41 24-08-2019,135
group-1,12:04:42 24-08-2019,14
group-2,12:04:41 24-08-2019,30
group-1,12:04:42 24-08-2019,315
group-2,12:04:41 24-08-2019,14
group-1,12:04:42 24-08-2019,30
group-2,12:04:42 24-08-2019,225
group-1,12:04:42 24-08-2019,104
group-2,12:04:42 24-08-2019,151
group-1,12:04:42 24-08-2019,315
group-2,12:04:42 24-08-2019,120
group-2,12:04:42 24-08-2019,210
group-2,12:04:42 24-08-2019,135
group-2,12:04:43 24-08-2019,120
group-1,12:04:43 24-08-2019,104
group-2,12:04:43 24-08-2019,210
group-1,12:04:43 24-08-2019,104
group-2,12:04:43 24-08-2019,135
group-1,12:04:44 24-08-2019,104
group-2,12:04:43 24-08-2019,268
group-1,12:04:44 24-08-2019,104
group-2,12:04:43 24-08-2019,151
group-2,12:04:44 24-08-2019,135
group-2,12:04:44 24-08-2019,135
group-1,12:04:44 24-08-2019,45
group-2,12:04:44 24-08-2019,135
group-1,12:04:45 24-08-2019,30
group-2,12:04:44 24-08-2019,135
group-1,12:04:45 24-08-2019,30
group-2,12:04:44 24-08-2019,30
group-1,12:04:45 24-08-2019,194
group-2,12:04:45 24-08-2019,300
group-2,12:04:45 24-08-2019,135
group-2,12:04:45 24-08-2019,120
group-2,12:04:45 24-08-2019,30
group-1,12:04:46 24-08-2019,135
group-2,12:04:46 24-08-2019,135
group-1,12:04:46 24-08-2019,88
group-2,12:04:46 24-08-2019,104
group-1,12:04:46 24-08-2019,194
group-2,12:04:46 24-08-2019,135
group-1,12:04:47 24-08-2019,135
group-1,12:04:47 24-08-2019,104
group-2,12:04:46 24-08-2019,178
group-2,12:04:46 24-08-2019,210
group-1,12:04:47 24-08-2019,14
group-2,12:04:47 24-08-2019,151
group-1,12:04:47 24-08-2019,45
group-2,12:04:47 24-08-2019,135
group-1,12:04:47 24-08-2019,45
group-2,12:04:47 24-08-2019,135
group-1,12:04:48 24-08-2019,14
group-2,12:04:47 24-08-2019,120
group-1,12:04:48 24-08-2019,14
group-2,12:04:47 24-08-2019,135
group-1,12:04:48 24-08-2019,30
group-2,12:04:48 24-08-2019,104
group-1,12:04:48 24-08-2019,14
group-2,12:04:48 24-08-2019,14
group-1,12:04:48 24-08-2019,358
group-2,12:04:48 24-08-2019,14
group-1,12:04:49 24-08-2019,45
group-2,12:04:48 24-08-2019,315
group-1,12:04:49 24-08-2019,104
group-2,12:04:48 24-08-2019,14
group-2,12:04:49 24-08-2019,14
group-2,12:04:49 24-08-2019,30
group-1,12:04:49 24-08-2019,45
group-2,12:04:49 24-08-2019,210
group-2,12:04:49 24-08-2019,210
group-2,12:04:49 24-08-2019,30
group-2,12:04:50 24-08-2019,14
group-2,12:04:50 24-08-2019,358
group-1,12:04:50 24-08-2019,14
group-2,12:04:50 24-08-2019,358
group-1,12:04:51 24-08-2019,14
group-2,12:04:50 24-08-2019,14
group-1,12:04:51 24-08-2019,104
group-2,12:04:50 24-08-2019,14
group-1,12:04:51 24-08-2019,120
group-2,12:04:51 24-08-2019,14
group-2,12:04:51 24-08-2019,14
group-2,12:04:51 24-08-2019,358
group-2,12:04:52 24-08-2019,30
group-2,12:04:52 24-08-2019,14
group-2,12:04:52 24-08-2019,104
group-1,12:04:53 24-08-2019,358
group-2,12:04:52 24-08-2019,30
group-1,12:04:53 24-08-2019,315
group-2,12:04:52 24-08-2019,30
group-2,12:04:53 24-08-2019,30
group-2,12:04:53 24-08-2019,30
group-2,12:04:53 24-08-2019,30
group-1,12:04:54 24-08-2019,300
group-1,12:04:54 24-08-2019,151
group-2,12:04:53 24-08-2019,151
group-1,12:04:54 24-08-2019,151
group-2,12:04:54 24-08-2019,178
group-1,12:04:54 24-08-2019,151
group-2,12:04:54 24-08-2019,151
group-1,12:04:54 24-08-2019,151
group-2,12:04:54 24-08-2019,178
group-1,12:04:55 24-08-2019,151
group-2,12:04:54 24-08-2019,210
group-1,12:04:55 24-08-2019,14
group-2,12:04:54 24-08-2019,135
group-1,12:04:55 24-08-2019,14
group-2,12:04:55 24-08-2019,104
group-1,12:04:55 24-08-2019,14
group-2,12:04:55 24-08-2019,135
group-1,12:04:55 24-08-2019,225
group-2,12:04:55 24-08-2019,178
group-1,12:04:56 24-08-2019,14
group-2,12:04:55 24-08-2019,135
group-2,12:04:55 24-08-2019,45
group-2,12:04:56 24-08-2019,241
group-1,12:04:56 24-08-2019,14
group-2,12:04:56 24-08-2019,178
group-1,12:04:56 24-08-2019,14
group-2,12:04:56 24-08-2019,178
group-1,12:04:57 24-08-2019,14
group-2,12:04:56 24-08-2019,210
group-1,12:04:57 24-08-2019,14
group-2,12:04:56 24-08-2019,210
group-2,12:04:57 24-08-2019,135
group-1,12:04:57 24-08-2019,14
group-2,12:04:57 24-08-2019,45
group-1,12:04:57 24-08-2019,45
group-2,12:04:57 24-08-2019,104
group-1,12:04:58 24-08-2019,30
group-2,12:04:57 24-08-2019,151
group-1,12:04:58 24-08-2019,30
group-2,12:04:57 24-08-2019,151
group-1,12:04:58 24-08-2019,30
group-2,12:04:58 24-08-2019,358
group-1,12:04:58 24-08-2019,30
group-2,12:04:58 24-08-2019,315
group-1,12:04:58 24-08-2019,30
group-2,12:04:58 24-08-2019,241
group-1,12:04:59 24-08-2019,14
group-2,12:04:58 24-08-2019,151
group-1,12:04:59 24-08-2019,14
group-2,12:04:58 24-08-2019,151
group-1,12:04:59 24-08-2019,30
group-2,12:04:59 24-08-2019,14
group-1,12:04:59 24-08-2019,120
group-2,12:04:59 24-08-2019,358
group-2,12:04:59 24-08-2019,358
group-1,12:05:00 24-08-2019,300
group-1,12:05:00 24-08-2019,104
group-2,12:04:59 24-08-2019,14
group-1,12:05:00 24-08-2019,151
group-2,12:05:00 24-08-2019,358
group-1,12:05:00 24-08-2019,45
group-2,12:05:00 24-08-2019,151
group-1,12:05:00 24-08-2019,315
group-2,12:05:00 24-08-2019,151
group-1,12:05:01 24-08-2019,315
group-2,12:05:00 24-08-2019,135
group-1,12:05:01 24-08-2019,358
group-2,12:05:01 24-08-2019,210
group-1,12:05:01 24-08-2019,45
group-2,12:05:01 24-08-2019,210
group-2,12:05:01 24-08-2019,30
group-2,12:05:01 24-08-2019,30
group-2,12:05:02 24-08-2019,30
group-2,12:05:02 24-08-2019,30
group-2,12:05:02 24-08-2019,30
group-2,12:05:02 24-08-2019,30
group-2,12:05:02 24-08-2019,14
group-1,12:05:03 24-08-2019,45
group-2,12:05:03 24-08-2019,315
group-1,12:05:03 24-08-2019,45
group-2,12:05:03 24-08-2019,358
group-1,12:05:03 24-08-2019,45
group-2,12:05:03 24-08-2019,61
group-1,12:05:04 24-08-2019,30
group-2,12:05:03 24-08-2019,151
group-1,12:05:04 24-08-2019,30
group-2,12:05:03 24-08-2019,135
group-1,12:05:04 24-08-2019,45
group-1,12:05:04 24-08-2019,45
group-1,12:05:04 24-08-2019,45
group-1,12:05:05 24-08-2019,30
group-1,12:05:05 24-08-2019,30
group-2,12:05:05 24-08-2019,104
group-1,12:05:05 24-08-2019,30
group-2,12:05:05 24-08-2019,104
group-1,12:05:05 24-08-2019,30
group-2,12:05:05 24-08-2019,104
group-1,12:05:06 24-08-2019,30
group-2,12:05:05 24-08-2019,104
group-1,12:05:06 24-08-2019,30
group-2,12:05:05 24-08-2019,104
group-2,12:05:06 24-08-2019,14
group-1,12:05:06 24-08-2019,14
group-2,12:05:06 24-08-2019,104
group-1,12:05:06 24-08-2019,30
group-2,12:05:06 24-08-2019,14
group-1,12:05:07 24-08-2019,358
group-2,12:05:06 24-08-2019,104
group-1,12:05:07 24-08-2019,358
group-2,12:05:06 24-08-2019,14
group-1,12:05:07 24-08-2019,358
group-2,12:05:07 24-08-2019,104
group-1,12:05:07 24-08-2019,14
group-2,12:05:07 24-08-2019,358
group-1,12:05:07 24-08-2019,315
group-2,12:05:07 24-08-2019,225
group-1,12:05:08 24-08-2019,14
group-2,12:05:07 24-08-2019,14
group-1,12:05:08 24-08-2019,358
group-2,12:05:07 24-08-2019,14
group-1,12:05:08 24-08-2019,14
group-2,12:05:08 24-08-2019,14
group-1,12:05:08 24-08-2019,120
group-2,12:05:08 24-08-2019,14
group-1,12:05:08 24-08-2019,30
group-2,12:05:08 24-08-2019,14
group-1,12:05:09 24-08-2019,30
group-2,12:05:08 24-08-2019,14
group-1,12:05:09 24-08-2019,300
group-2,12:05:08 24-08-2019,135
group-1,12:05:09 24-08-2019,120
group-2,12:05:09 24-08-2019,135
group-1,12:05:09 24-08-2019,120
group-2,12:05:09 24-08-2019,135
group-2,12:05:09 24-08-2019,225
group-2,12:05:09 24-08-2019,14
group-1,12:05:10 24-08-2019,104
group-1,12:05:10 24-08-2019,120
group-1,12:05:11 24-08-2019,30
group-2,12:05:10 24-08-2019,120
group-1,12:05:11 24-08-2019,45
group-2,12:05:10 24-08-2019,104
group-1,12:05:11 24-08-2019,30
group-2,12:05:11 24-08-2019,135
group-1,12:05:11 24-08-2019,194
group-2,12:05:11 24-08-2019,135
group-1,12:05:11 24-08-2019,45
group-1,12:05:12 24-08-2019,45
group-1,12:05:12 24-08-2019,30
group-1,12:05:12 24-08-2019,30
group-1,12:05:12 24-08-2019,45
group-1,12:05:12 24-08-2019,14
group-1,12:05:13 24-08-2019,14
group-1,12:05:13 24-08-2019,194
group-1,12:05:13 24-08-2019,30
group-1,12:05:13 24-08-2019,30
group-2,12:05:13 24-08-2019,14
group-2,12:05:13 24-08-2019,30
group-1,12:05:14 24-08-2019,358
group-2,12:05:13 24-08-2019,30
group-2,12:05:14 24-08-2019,30
group-1,12:05:14 24-08-2019,30
group-2,12:05:14 24-08-2019,30
group-1,12:05:14 24-08-2019,30
group-2,12:05:14 24-08-2019,30
group-1,12:05:15 24-08-2019,315
group-2,12:05:14 24-08-2019,120
group-1,12:05:15 24-08-2019,358
group-2,12:05:14 24-08-2019,30
group-1,12:05:15 24-08-2019,300
group-2,12:05:15 24-08-2019,30
group-1,12:05:15 24-08-2019,45
group-2,12:05:15 24-08-2019,30
group-1,12:05:15 24-08-2019,120
group-2,12:05:15 24-08-2019,30
group-2,12:05:15 24-08-2019,30
group-1,12:05:16 24-08-2019,300
group-2,12:05:15 24-08-2019,30
group-1,12:05:16 24-08-2019,30
group-2,12:05:16 24-08-2019,30
group-2,12:05:16 24-08-2019,30
group-1,12:05:16 24-08-2019,135
